tweet_id,created_at,date,hour,weekday,username,category,location,tweet_text_raw,text_clean,likes,retweets,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
10540,2023-10-05 10:49:00,2023-10-05,10,Thursday,user_539,Sports,US,getting a call from saudi arabia on a tuesday morning is a slightly alarming way to start the morning,getting call saudi arabia tuesday morning slightly alarming way start morning,12,5,0.8405802845954895,0.15118816494941711,0.008231510408222675,-0.8323487741872668,Negative
10541,2023-10-05 11:00:00,2023-10-05,11,Thursday,user_540,Tech,US,@user Is it a gaffe? Rick Perry may be on military time.,USER gaffe rick perry may military time,23,7,0.3376476466655731,0.6451572179794312,0.01719513349235058,-0.32045251317322254,Neutral
10542,2023-10-05 11:11:00,2023-10-05,11,Thursday,user_541,Gaming,Canada,"""I have tomorrow off so it's Friday to me! """"What will you do with your day off, Kev?"""" Thanks for asking. I'll go see Ant-Man.""",tomorrow friday day kev thanks asking go see,7,3,0.00237475149333477,0.13866479694843292,0.8589604496955872,0.8565856982022524,Positive
10543,2023-10-05 11:22:00,2023-10-05,11,Thursday,user_542,Gaming,UK,Moving video illustrates Europe's refugee problem: Angela Merkel tells sobbing asylum seeker why she can't stay,moving video illustrates europe refugee problem angela merkel tell sobbing asylum seeker ca stay,6,3,0.7641645669937134,0.22351254522800446,0.012322972528636456,-0.7518415944650769,Negative
10544,2023-10-05 11:33:00,2023-10-05,11,Thursday,user_543,Sports,UK,"""Seth Rollins says that Monday was suppose to be the greatest night of his life, referring to the statue of him! #SmackDown #WWE""",seth rollins say monday suppose greatest night life referring statue smackdown wwe,30,15,0.002115389332175255,0.07354681938886642,0.9243378043174744,0.9222224149852991,Positive
10545,2023-10-05 11:44:00,2023-10-05,11,Thursday,user_544,Tech,US,Have tomorrow night off from work and no hw... I'ma Netflix and chill with my dog tomorrow night :-),tomorrow night work hw netflix chill dog tomorrow night,16,9,0.003292091190814972,0.052374694496393204,0.9443331956863403,0.9410411044955254,Positive
10546,2023-10-05 11:55:00,2023-10-05,11,Thursday,user_545,General,Global,"""So, @user in Helsinki tonight with the #RevivalTour, and he has a birthday! Sounds like a killer combination. Too bad its Tuesday.""",USER helsinki tonight revivaltour birthday sound like killer combination bad tuesday,43,12,0.24142052233219147,0.26300618052482605,0.4955733120441437,0.2541527897119522,Positive
10547,2023-10-05 12:06:00,2023-10-05,12,Thursday,user_546,General,Global,@user Is it normal that it takes hours to check the email name for creating an microsoft account? 2nd try!,USER normal take hour check email name creating microsoft account try,23,8,0.7076161503791809,0.27778396010398865,0.014599899761378765,-0.6930162506178021,Negative
10548,2023-10-05 12:17:00,2023-10-05,12,Thursday,user_547,Gaming,US,Tell it Rolling Stone @user,tell rolling stone USER,0,0,0.017945710569620132,0.8403709530830383,0.14168331027030945,0.12373759970068932,Neutral
10549,2023-10-05 12:28:00,2023-10-05,12,Thursday,user_548,Tech,US,It may be over for Big Brother... I'm just ready for survivor where getting blood on your hands is the name of the game!! CBS needs a revamp,may big brother ready survivor getting blood hand name game cbs need revamp,0,0,0.8574613928794861,0.1233368068933487,0.01920182630419731,-0.8382595665752888,Negative
10550,2023-10-05 12:39:00,2023-10-05,12,Thursday,user_549,Gaming,UK,"""The way J-Cole and Kendrick are teasing the world for the their collab album, with Black Friday is just faaaaya!!!""",way kendrick teasing world collab album black friday faaaaya,7,3,0.004103252664208412,0.08471643924713135,0.9111802577972412,0.9070770051330328,Positive
10551,2023-10-05 12:50:00,2023-10-05,12,Thursday,user_550,News,Global,@user we are 3rd same as Bayern after RM and Barca. why the fuck are you taking the name of that snake.,USER bayern rm barca fuck taking name snake,1,1,0.9088627696037292,0.08551975339651108,0.005617472343146801,-0.9032452972605824,Negative
10552,2023-10-05 13:01:00,2023-10-05,13,Thursday,user_551,Gaming,US,A judge ruled Friday that the graphic photos of Kurt Cobain's death will remain sealed per the wishes of his...,judge ruled friday graphic photo kurt cobain death remain sealed per wish,7,3,0.15612885355949402,0.8261083364486694,0.01776282861828804,-0.13836602494120598,Neutral
10553,2023-10-05 13:12:00,2023-10-05,13,Thursday,user_552,Gaming,US,"""#ASimpleLife opens tomorrow at Lee\u2019s 4-Star in San Fran - Roger Ebert called it \""""""""one of the year\u2019s best films\""""""""",asimplelife open tomorrow NUMBER san fran roger ebert called one best,4,2,0.0035676034167408943,0.09010276943445206,0.9063296318054199,0.902762028388679,Positive
10554,2023-10-05 13:23:00,2023-10-05,13,Thursday,user_553,General,Canada,"""#Tech News: Motorola lets you trade in your old Moto G, Moto E for the new (3rd gen) Moto G - IBNLive",tech news motorola let trade old moto g moto e new gen moto g ibnlive,7,3,0.0036656756419688463,0.8068791627883911,0.1894550770521164,0.18578940141014755,Neutral
10555,2023-10-05 13:34:00,2023-10-05,13,Thursday,user_554,General,US,"""Join us in the AV Dept on Weds Aug 15 at 7pm to watch the free movie\u002c\""""Joyful Noise\"""" for all ages\u002cunder age 8 needs adult. #stdlav""",join u av dept wed aug NUMBER watch free joyful age NUMBER need adult stdlav,20,6,0.0048192767426371574,0.5514673590660095,0.44371336698532104,0.4388940902426839,Neutral
10556,2023-10-05 13:45:00,2023-10-05,13,Thursday,user_555,General,US,"Added psychotic to my library when year 12 starts tomorrow #smartmove #gonnafail""",added psychotic library year NUMBER start tomorrow smartmove gonnafail,12,6,0.007784036919474602,0.582767903804779,0.4094480574131012,0.4016640204936266,Neutral
10557,2023-10-05 13:56:00,2023-10-05,13,Thursday,user_556,News,Global,"""just sat in on an hour-long seminar by Neil deGrasse Tyson. Thanks, college!""",sat seminar neil degrasse tyson thanks college,9,3,0.0025060351472347975,0.030981460586190224,0.9665124416351318,0.964006406487897,Positive
10558,2023-10-05 14:07:00,2023-10-05,14,Thursday,user_557,General,UK,Yoga for Anxiety coming up - join me on the 18th of Sept. Register here,yoga anxiety coming join register,23,8,0.008423193357884884,0.7590261101722717,0.2325507253408432,0.22412753198295832,Neutral
10559,2023-10-05 14:18:00,2023-10-05,14,Thursday,user_558,Tech,Global,@user @user @user @user good news I bought Candy today\u002c bringing some on tues. if it lasts,USER USER USER USER good news bought candy bringing last,5,2,0.0020312988199293613,0.040188904851675034,0.9577797651290894,0.95574846630916,Positive
10560,2023-10-05 14:29:00,2023-10-05,14,Thursday,user_559,Sports,UK,BNP opposes Companies Act change: The BNP on Tuesday asked the government to drop the move to change Companies A...,bnp opposes company act change bnp tuesday asked government drop move change company,34,11,0.6156967282295227,0.3755769431591034,0.008726280182600021,-0.6069704480469227,Negative
10561,2023-10-05 14:40:00,2023-10-05,14,Thursday,user_560,Tech,Canada,"""Just to be clear. If Scott Walker wants to end the 14th Amendment, that will apply to all persons right?""",clear scott walker want end amendment apply person right,0,0,0.06122272461652756,0.909785807132721,0.028991544619202614,-0.032231179997324944,Neutral
10562,2023-10-05 14:51:00,2023-10-05,14,Thursday,user_561,Tech,US,Ready to rock out this Thursday w/ Ben Sollee and The Marshall Tucker Band at the 2012 VP Debate Festival at...,ready rock thursday ben sollee marshall tucker band NUMBER vp debate festival,55,15,0.002745433012023568,0.3458053469657898,0.6514492034912109,0.6487037704791874,Positive
10563,2023-10-05 15:02:00,2023-10-05,15,Thursday,user_562,General,Canada,the glass may be rising\u002c but it\u2019s not getting any warmer here\u002c Lago del Desierto\u002c Argentina,glass may getting warmer lago del argentina,15,5,0.7778615951538086,0.21044909954071045,0.011689351871609688,-0.7661722432821989,Negative
10564,2023-10-05 15:13:00,2023-10-05,15,Thursday,user_563,Sports,UK,"""rabta kamati ko q bol rhe ho bhooka marne ke lye,eid ke bad tou wo wasy he mar jaye gy ranges ke khuf sa",rabta kamati ko q bol rhe ho bhooka marne ke lye eid ke bad tou wo wasy mar jaye gy range ke khuf sa,5,2,0.5207041501998901,0.4584294557571411,0.020866407081484795,-0.49983774311840534,Negative
10565,2023-10-05 15:24:00,2023-10-05,15,Thursday,user_564,Sports,Global,"yeah, Harper went 0-3 tonight. that doesn't mean he doesn't have every right to call out every single fake nats fan that left in the 7th",yeah harper went NUMBER NUMBER tonight mean every right call every single fake nats fan left,3,1,0.5563382506370544,0.4177129566669464,0.025948770344257355,-0.5303894802927971,Negative
10566,2023-10-05 15:35:00,2023-10-05,15,Thursday,user_565,Sports,Global,"Several of HNB's staff will be serving at the Early Bird Kiwanis Pork Dinner this Friday the 11th, 11-6 pm at Y's Men Pavilion in Hannibal.",several hnb staff serving early bird kiwanis pork dinner friday NUMBER NUMBER pm men pavilion hannibal,9,3,0.002878112718462944,0.8649202585220337,0.1322016716003418,0.12932355888187885,Neutral
10567,2023-10-05 15:46:00,2023-10-05,15,Thursday,user_566,News,Canada,@user So glad I got to meet you in the flesh last Friday @user for Soundboard!,USER glad got meet flesh last friday USER soundboard,2,1,0.0021009815391153097,0.008226711302995682,0.9896723031997681,0.9875713216606528,Positive
10568,2023-10-05 15:57:00,2023-10-05,15,Thursday,user_567,General,UK,Giving the tickets away to see NERO at the Hammerstein Ballroom next Saturday in 20 minutes!!!! :),giving ticket away see nero hammerstein ballroom next saturday NUMBER minute,0,0,0.001353651168756187,0.11843011528253555,0.8802162408828735,0.8788625897141173,Positive
10569,2023-10-05 16:08:00,2023-10-05,16,Thursday,user_568,Sports,Canada,"""My fav all time R&B singer, Maxwell, w/b @ the MGM Grand, Foxwoods Casino on Nov 24th!! I'm in love!! Lol!!!""",fav time r b singer maxwell mgm grand foxwoods casino nov love lol,7,4,0.0018446079920977354,0.008708156645298004,0.9894472360610962,0.9876026280689985,Positive
10570,2023-10-05 16:19:00,2023-10-05,16,Thursday,user_569,News,Canada,@user Hey the best was when you said Obama put out his smoke on Bidens forehead on Ash Wed,USER hey best said obama put smoke bidens forehead ash wed,11,3,0.03295566514134407,0.3344593942165375,0.6325849890708923,0.5996293239295483,Positive
10571,2023-10-05 16:30:00,2023-10-05,16,Thursday,user_570,Gaming,US,"""#dKepo Chris Rene: Live & Exclusive!: X Factor may be about to start up its first live show of the season tomorrow,...",dkepo chris rene live exclusive x factor may start first live show season tomorrow,16,5,0.002720580203458667,0.8015760779380798,0.1957034021615982,0.19298282195813954,Neutral
10572,2023-10-05 16:41:00,2023-10-05,16,Thursday,user_571,Gaming,Canada,Grateful Dead plays The Beatles Though it struck me that the latest gens may not know...,grateful dead play beatles though struck latest gen may know,49,13,0.053036704659461975,0.5463706254959106,0.4005926549434662,0.3475559502840042,Neutral
10573,2023-10-05 16:52:00,2023-10-05,16,Thursday,user_572,News,US,"""Frank Ocean can go to hell now, IDGAF about him no more when baby dropping her album",frank ocean go hell idgaf baby dropping album,9,3,0.8538588285446167,0.12939932942390442,0.016741834580898285,-0.8371169939637184,Negative
10574,2023-10-05 17:03:00,2023-10-05,17,Thursday,user_573,News,US,black sabbath are announcing their tour and iron maiden just released their 16th album what is life,black sabbath announcing tour iron maiden released album life,10,4,0.0034800192806869745,0.28710371255874634,0.7094163298606873,0.7059363105800003,Positive
10575,2023-10-05 17:14:00,2023-10-05,17,Thursday,user_574,General,Global,1st day of school outfit. Iron maiden shirt Black skinney jeans Black converse. I AM OFFICIALLY PUNK ROCK OKAY.,day school outfit iron maiden shirt black skinney jean black converse officially punk rock okay,0,0,0.004355597775429487,0.1621471345424652,0.8334972262382507,0.8291416284628212,Positive
10576,2023-10-05 17:25:00,2023-10-05,17,Thursday,user_575,General,US,Fifa sunday! @user PSG or Barca all the way @user,fifa sunday USER psg barca way USER,19,6,0.005276580341160297,0.31635844707489014,0.6783649325370789,0.6730883521959186,Positive
10577,2023-10-05 17:36:00,2023-10-05,17,Thursday,user_576,Gaming,US,@user big ben gets forgotten because his SB wins weren't memorible. 1st was the bus show. 2nd feel on deaf ears cause it was vs cards#,USER big ben get forgotten sb win memorible bus show feel deaf ear cause v card,5,2,0.825497567653656,0.16205263137817383,0.012449778616428375,-0.8130477890372276,Negative
10578,2023-10-05 17:47:00,2023-10-05,17,Thursday,user_577,Sports,Global,Tomorrow is the feast of Bl. Pope John Paul II. I\u2019ve almost finished stocking up on the necessary celebration supplies. #celebrate #Catholic,tomorrow feast bl pope john paul ii almost finished stocking necessary celebration supply celebrate catholic,71,18,0.001410573604516685,0.1067890003323555,0.8918004035949707,0.890389829990454,Positive
10579,2023-10-05 17:58:00,2023-10-05,17,Thursday,user_578,Gaming,Canada,@user I really don\u2019t know why you can\u2019t wait for me to get to LAX tomorrow\u002c Chrissy. Us being the best of friends and all..rude.,USER really know wait get lax chrissy u best friend rude,16,8,0.8674129247665405,0.1136377826333046,0.018949391320347786,-0.8484635334461927,Negative
10580,2023-10-05 18:09:00,2023-10-05,18,Thursday,user_579,Sports,UK,Happy Thursday and here's a picture of David Bowie from the old Tonight Show.,happy thursday picture david bowie old tonight show,8,3,0.00155377306509763,0.03817922621965408,0.9602669477462769,0.9587131746811792,Positive
10581,2023-10-05 18:20:00,2023-10-05,18,Thursday,user_580,Sports,UK,[EVENT] KPOP FUN RUN - AFTER PARTY September 5 | Quirino Grandstand Gates open at 4pm Experience the OUTDOOR...,event kpop fun run party september NUMBER quirino grandstand gate open experience outdoor,0,0,0.00305971410125494,0.784621000289917,0.21231935918331146,0.20925964508205652,Neutral
10582,2023-10-05 18:31:00,2023-10-05,18,Thursday,user_581,General,UK,Thanks to EK\u002c car now smells DELISH!! If you bottled this\u002c it\u2019d be called Saturday Night Dorm Bathroom; its spokesman would be John Belushi.,thanks car smell delish bottled called saturday night dorm bathroom spokesman would john belushi,28,9,0.0048165093176066875,0.03856879100203514,0.9566147327423096,0.9517982234247029,Positive
10583,2023-10-05 18:42:00,2023-10-05,18,Thursday,user_582,Tech,Canada,@user Home watching on TV it was obvious Serena tanked that 2nd set to give the crowd a 3 set match. Can you try to be transparent,USER home watching tv obvious serena tanked set give crowd NUMBER set match try transparent,23,8,0.4159321188926697,0.5510050058364868,0.033062852919101715,-0.38286926597356796,Neutral
10584,2023-10-05 18:53:00,2023-10-05,18,Thursday,user_583,Tech,US,"""Man Rapes, Infects Lover's Kids with HIV in Benue State A 32-year-old man, Mr. Terkura Iorpuu, was on Thursday a...""",man rape infects lover kid hiv benue state NUMBER man terkura iorpuu thursday,3,1,0.7665284872055054,0.22736629843711853,0.006105233449488878,-0.7604232537560165,Negative
10585,2023-10-05 19:04:00,2023-10-05,19,Thursday,user_584,News,UK,Me rn cause Calibraska comes out tomorrow in the U.S.,rn cause calibraska come tomorrow,2,1,0.023577263578772545,0.7016342282295227,0.2747885584831238,0.25121129490435123,Neutral
10586,2023-10-05 19:15:00,2023-10-05,19,Thursday,user_585,General,Canada,@user unfortunately not but I did get to tune in to Saturday Kitchen in the hotel.,USER unfortunately get tune saturday kitchen hotel,23,7,0.44423773884773254,0.5255992412567139,0.030163012444972992,-0.41407472640275955,Neutral
10587,2023-10-05 19:26:00,2023-10-05,19,Thursday,user_586,Sports,US,Oddly the Apple event will stream to a Edge browser but not to Chrome,oddly apple event stream edge browser chrome,3,1,0.12129716575145721,0.8214476108551025,0.057255297899246216,-0.064041867852211,Neutral
10588,2023-10-05 19:37:00,2023-10-05,19,Thursday,user_587,Tech,Global,MMAWeekly Radio Tuesday: Miesha Tate\u002c Ryan Madigan and the Best Debate in MMA #debate #Front_Page #Miesha_Tate,mmaweekly radio tuesday miesha ryan madigan best debate mma debate,44,12,0.0040894621051847935,0.4400920867919922,0.555818498134613,0.5517290360294282,Positive
10589,2023-10-05 19:48:00,2023-10-05,19,Thursday,user_588,Sports,UK,"depending on how late Madonna goes on stage tonight, I may consider thinking about getting a ticket for Sat. night. maybe. #notreally",depending late madonna go stage tonight may consider thinking getting ticket sat night maybe notreally,7,2,0.050161268562078476,0.8134059906005859,0.13643279671669006,0.08627152815461159,Neutral
10590,2023-10-05 19:59:00,2023-10-05,19,Thursday,user_589,Tech,US,@user Are you going to SJP tomorrow night pal?,USER going sjp tomorrow night pal,0,0,0.0049620685167610645,0.9472212195396423,0.047816790640354156,0.04285472212359309,Neutral
10591,2023-10-05 20:10:00,2023-10-05,20,Thursday,user_590,Tech,UK,"""Aaaaah The Word. Emu &amp; Snoop, Nirvana's UK TV debut, Oliver Reed being Oliver Reed, don't make em like they used too",aaaaah word emu amp snoop nirvana uk tv debut oliver reed oliver reed make em like used,17,8,0.11264024674892426,0.7084221839904785,0.17893755435943604,0.06629730761051178,Neutral
10592,2023-10-05 20:21:00,2023-10-05,20,Thursday,user_591,Tech,UK,"""Brady is free, Jason Aldean tonight, Busch gardens on Saturday, and brunch on Sunday! Best birthday weekend ever! #FreeBrady #TB12""",brady free jason aldean tonight busch garden saturday brunch sunday best birthday weekend ever freebrady,7,2,0.0013506626710295677,0.014256443828344345,0.9843928217887878,0.9830421591177583,Positive
10593,2023-10-05 20:32:00,2023-10-05,20,Thursday,user_592,General,UK,Spur of the moment....Going to San Diego for the #NFL Game tonight! Psyched! #NHL Ducks Game tomorrow! Great start to the weekend! =),spur moment going san diego nfl game tonight psyched nhl duck game tomorrow great start weekend,8,3,0.0014716447331011295,0.00938791036605835,0.9891403913497925,0.9876687466166914,Positive
10594,2023-10-05 20:43:00,2023-10-05,20,Thursday,user_593,Gaming,US,Seth Rollins looks like the typical emo kid that shops at Pac Sun #SummerSlam,seth rollins look like typical emo kid shop pac sun summerslam,0,0,0.22866185009479523,0.7140552997589111,0.05728289857506752,-0.1713789515197277,Neutral
10595,2023-10-05 20:54:00,2023-10-05,20,Thursday,user_594,Sports,Canada,"""Milky Way Ransacks Nearby Dwarf Galaxies: Washington DC (SPX) Oct 17, 2014 Astronomers using the National Science Foundation's Green...""",milky way ransacks nearby dwarf galaxy washington dc spx oct NUMBER NUMBER astronomer using national science foundation green,0,0,0.05764951556921005,0.9098494648933411,0.03250104561448097,-0.02514846995472908,Neutral
10596,2023-10-05 21:05:00,2023-10-05,21,Thursday,user_595,General,US,So I'm ready to make more progress in Dark Souls NG-NG+99...we'll kick off tomorrow's stream with NG+86 Chat Chosen Weapons 2pm EDT!!!,ready make progress dark soul NUMBER kick tomorrow stream NUMBER chat chosen weapon edt,15,5,0.001939701847732067,0.06365203112363815,0.9344082474708557,0.9324685456231236,Positive
10597,2023-10-05 21:16:00,2023-10-05,21,Thursday,user_596,General,UK,@user yeah the freak Tim Byrdak brought the chicken in the clubhouse. 2nd rate move by 2nd rate organization,USER yeah freak tim byrdak brought chicken clubhouse rate move rate organization,10,3,0.9202001690864563,0.07434584945440292,0.00545398099347949,-0.9147461880929768,Negative
10598,2023-10-05 21:27:00,2023-10-05,21,Thursday,user_597,General,US,"""Jennifer Lawrence &amp; Bradley Cooper reunite in #Serena, out on 24 Oct @user mannequins are looking the part",jennifer lawrence amp bradley cooper reunite serena NUMBER oct USER mannequin looking part,15,4,0.0039953384548425674,0.6344567537307739,0.36154794692993164,0.3575526084750891,Neutral
10599,2023-10-05 21:38:00,2023-10-05,21,Thursday,user_598,General,Global,How long am I going to have to wait for Naruto to end and binge watch only the 4th shinobi war? #NoFillers,long going wait naruto end binge watch shinobi war nofillers,16,7,0.6305286288261414,0.3452148139476776,0.024256546050310135,-0.6062720827758312,Negative
10600,2023-10-05 21:49:00,2023-10-05,21,Thursday,user_599,General,Canada,It's the first Football Friday of the year. That means two things: no more previews and the march to MetLife is on!,first football friday year mean two thing preview march metlife,16,5,0.002995510818436742,0.07408414036035538,0.9229204058647156,0.9199248950462788,Positive
10601,2023-10-05 22:00:00,2023-10-05,22,Thursday,user_600,News,US,@user although that may be true I will never bow to Dunkin. Regardless of how bludgeoned it may leave me,USER although may true never bow dunkin regardless bludgeoned may leave,0,0,0.7866535186767578,0.1957097202539444,0.017636802047491074,-0.7690167166292667,Negative
10602,2023-10-05 22:11:00,2023-10-05,22,Thursday,user_601,Sports,Global,"""David Price felt good even into 8th inning. Then it snowballed. """"That's baseball, that's part of it and if you don't like it, pitch better.""""""",david price felt good even inning snowballed baseball part like pitch better,3,2,0.07101013511419296,0.4469502866268158,0.48203957080841064,0.4110294356942177,Positive
10603,2023-10-05 22:22:00,2023-10-05,22,Thursday,user_602,General,Canada,"""#Maltese dognapping; assault at Dunkin' GoNuts; man leaves key in car, it gets stolen (seriously): #police #crime""",maltese dognapping assault dunkin gonuts man leaf key car get stolen seriously police crime,35,11,0.8296594023704529,0.1631382405757904,0.00720237148925662,-0.8224570308811963,Negative
10604,2023-10-05 22:33:00,2023-10-05,22,Thursday,user_603,Sports,Global,"""Please be advised that Round 5 of the Eastern Province Special Stage Rally Championship, scheduled for the 8th of...",please advised round NUMBER eastern province special stage rally championship scheduled,22,7,0.017364509403705597,0.9491389989852905,0.0334964282810688,0.016131918877363205,Neutral
10605,2023-10-05 22:44:00,2023-10-05,22,Thursday,user_604,News,Canada,"""Straight Outta Compton dragged a little in the 3rd act but was very good. Laughs, tears. And O'Shea Jackson Jr. WAS Ice Cube!""",straight outta compton dragged little act good laugh tear jackson ice cube,15,4,0.007389243692159653,0.04793817922472954,0.9446725249290466,0.937283281236887,Positive
10606,2023-10-05 22:55:00,2023-10-05,22,Thursday,user_605,News,US,Hannibal's 3rd season feels like it became more and more a parody of itself.,hannibal season feel like became parody,2,1,0.9321911334991455,0.062396250665187836,0.005412604194134474,-0.926778529305011,Negative
10607,2023-10-05 23:06:00,2023-10-05,23,Thursday,user_606,Sports,Global,Any of my friends have ne magical powers to get me 2 tix to see Eric Church this thursday? will pay cash... need to make the wifey smile....,friend ne magical power get NUMBER tix see eric church thursday pay cash need make wifey smile,2,1,0.006174847949296236,0.18527092039585114,0.8085542321205139,0.8023793841712177,Positive
10608,2023-10-05 23:17:00,2023-10-05,23,Thursday,user_607,Tech,UK,Did you know that 'Caitlyn Jenner' was Trending Topic on Thursday 20 for 5 hours in Washington? #trndnl,know caitlyn jenner trending topic thursday NUMBER NUMBER hour washington trndnl,9,6,0.007024560123682022,0.9155867099761963,0.07738874852657318,0.07036418840289116,Neutral
10609,2023-10-05 23:28:00,2023-10-05,23,Thursday,user_608,Gaming,Global,LPG price hike put on hold: Facing stiff opposition\u002c the Centre on Thursday night put on hold the Rs. 26.50 incr...,lpg price hike put hold facing stiff centre thursday night put hold r NUMBER incr,22,9,0.5763052701950073,0.41548436880111694,0.00821035634726286,-0.5680949138477445,Negative
10610,2023-10-05 23:39:00,2023-10-05,23,Thursday,user_609,Tech,Canada,@user next Thursday is the last day at Dunkin and I'm trying to celebrate lol,USER next thursday last day dunkin trying celebrate lol,11,5,0.005595251452177763,0.12785598635673523,0.8665487766265869,0.8609535251744092,Positive
10611,2023-10-05 23:50:00,2023-10-05,23,Thursday,user_610,Tech,US,New post: MLB roundup: Blue Jays score four in the 10th to top Red Sox,new post mlb roundup blue jay score four top red sox,27,8,0.0036930006463080645,0.8903048634529114,0.10600213706493378,0.10230913641862571,Neutral
10612,2023-10-06 00:01:00,2023-10-06,0,Friday,user_611,Tech,Canada,if Ed Sheeran does a surprise performance with someone tomorrow at the VMAs refer back to this tweet,ed sheeran surprise performance someone tomorrow vmas refer back tweet,16,7,0.006630101706832647,0.9173173904418945,0.07605252414941788,0.06942242244258523,Neutral
10613,2023-10-06 00:12:00,2023-10-06,0,Friday,user_612,General,Global,@user Better Suit Up at the Senior Bowl Friday night.,USER better suit senior bowl friday night,0,0,0.0562247671186924,0.6599178910255432,0.2838573455810547,0.2276325784623623,Neutral
10614,2023-10-06 00:23:00,2023-10-06,0,Friday,user_613,News,Global,Retweeted FOX Sports: UFC (@UFCONFOX): CONOR MCGREGOR is your new interim champion!! TKO in the 2nd round over...,retweeted fox sport ufc USER conor mcgregor new interim champion tko round,7,2,0.0030794849153608084,0.5935972929000854,0.4033232033252716,0.4002437184099108,Neutral
10615,2023-10-06 00:34:00,2023-10-06,0,Friday,user_614,Tech,UK,Just got email about @user press conference at 11am on Wednesday at the MLK Jr statue at Marshall Park. #CLT #dnc2012 #DNC,got email USER press conference wednesday mlk jr statue marshall park clt dnc,0,0,0.01107617188245058,0.9454141855239868,0.04350966587662697,0.03243349399417639,Neutral
10616,2023-10-06 00:45:00,2023-10-06,0,Friday,user_615,News,US,Take a Warm Winter Vacation in Myrtle Beach : Vacations Made ...: Ring in the holiday season at the 31st Annual ...,take warm winter vacation myrtle beach vacation made ring holiday season annual,3,1,0.0024850897025316954,0.2989894449710846,0.6985254287719727,0.696040339069441,Positive
10617,2023-10-06 00:56:00,2023-10-06,0,Friday,user_616,Sports,US,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline...,reminder hong kong optimist sailor must prizegiving curry buffet sunday deadline,34,10,0.009499023668467999,0.838302731513977,0.15219824016094208,0.14269921649247408,Neutral
10618,2023-10-06 01:07:00,2023-10-06,1,Friday,user_617,Gaming,Global,@user Good luck agaist Tampa Bay tonight.,USER good luck agaist tampa bay tonight,8,3,0.005382312927395105,0.09164343774318695,0.9029742479324341,0.897591935005039,Positive
10619,2023-10-06 01:18:00,2023-10-06,1,Friday,user_618,Sports,US,I may spend a lot of my free time riding on random elevators hoping for a chance encounter with Bill Murray...,may spend lot free time riding random elevator hoping chance encounter bill murray,5,3,0.03454006090760231,0.5101752877235413,0.45528465509414673,0.4207445941865444,Neutral
10620,2023-10-06 01:29:00,2023-10-06,1,Friday,user_619,Sports,UK,"""Had a pretty good night. Jogging on the beach, swimming in my clothes. Popcorn and Family Guy. Excellent. :3""",pretty good night jogging beach swimming clothes popcorn family guy excellent NUMBER,0,0,0.0022605382837355137,0.010479492135345936,0.9872599840164185,0.9849994457326829,Positive
10621,2023-10-06 01:40:00,2023-10-06,1,Friday,user_620,General,Canada,- Rick Perry May Be the First Establishment Casualty of the GOP's Ridiculous 2016 Primary,rick perry may first establishment casualty gop ridiculous NUMBER primary,2,1,0.8608324527740479,0.13164882361888885,0.007518689148128033,-0.8533137636259198,Negative
10622,2023-10-06 01:51:00,2023-10-06,1,Friday,user_621,Gaming,US,@user cant wait for you to come to dublin on monday so excited to see you:-) <3,USER cant wait come dublin monday excited see NUMBER,3,1,0.0018024216406047344,0.006463661324232817,0.9917339086532593,0.9899314870126545,Positive
10623,2023-10-06 02:02:00,2023-10-06,2,Friday,user_622,Sports,Global,"""Not the best start to the 2nd set from Murray, but our print editor is more focused on the fact that apparently both players """"look scruffy""""""",best start set murray print editor focused fact apparently player look scruffy,2,1,0.7263949513435364,0.26007673144340515,0.013528336770832539,-0.7128666145727038,Negative
10624,2023-10-06 02:13:00,2023-10-06,2,Friday,user_623,Sports,Canada,"""Come join us at the Walmart \""""""""I Love My Car\"""""""" event this Friday and Saturday in Pico Rivera! Games and give-aways for the whole family.""",come join u walmart love event friday saturday pico rivera game whole family,18,5,0.0013399176532402635,0.03972478210926056,0.9589353203773499,0.9575954027241096,Positive
10625,2023-10-06 02:24:00,2023-10-06,2,Friday,user_624,Gaming,Canada,i want tickets to the Thursday Game Heat vs Knicks (Game 3) hmm...,want ticket thursday game heat v knicks game NUMBER hmm,3,1,0.008931699208915234,0.8684295415878296,0.12263879179954529,0.11370709259063005,Neutral
10626,2023-10-06 02:35:00,2023-10-06,2,Friday,user_625,Gaming,UK,[411Music] Dr. Conrad Murray to Take the Stand in Michael Jackson Murder Trial: Jury selection begins this Thursday...,conrad murray take stand michael jackson murder trial jury selection begin thursday,7,4,0.0235856082290411,0.9530560970306396,0.02335824817419052,-0.0002273600548505783,Neutral
10627,2023-10-06 02:46:00,2023-10-06,2,Friday,user_626,Sports,Global,Looking forward to spending the last night at a luxurious hotel though. Hot Springs. Then we're back Friday night,looking forward spending last night luxurious hotel though hot spring back friday night,0,0,0.0017692965921014547,0.025446832180023193,0.9727838635444641,0.9710145669523627,Positive
